date,nifty_open,nifty_close,fii_view,pro_view,is_expiry,strategy_name,daily_pnl,pnl_per_lot_rs,intraday_max_loss,intraday_max_profit,sl_hit,tp_hit,move_exit,exit_type,sl_points,tp_points,vix_open,nifty_change_pct,cumulative_pnl,cumulative_pnl_rs
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Iron Condor,4.98,124.5,-13.16,0.0,False,False,False,close,28.7,0.0,21.8,0.56,-93.77,-2344.25
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Iron Butterfly,9.79,244.65,-15.63,0.0,False,False,False,close,45.91,0.0,21.8,0.56,-79.25,-1981.25
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Bull Call Spread,13.06,326.43,-15.72,18.29,False,False,False,close,28.7,0.0,21.8,0.56,-94.83,-2370.75
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Bear Put Spread,-25.86,-646.58,-21.9,9.49,False,False,False,close,28.7,0.0,21.8,0.56,-65.78,-1644.5
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Straddle,-29.45,-736.36,0.0,8.14,False,False,False,close,34.44,0.0,21.8,0.56,-25.84,-646.0
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Strangle,-11.67,-291.72,-2.99,1.2,False,False,False,close,22.96,0.0,21.8,0.56,29.37,734.25
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Short Straddle,21.45,536.36,-16.14,0.0,False,False,False,close,57.39,0.0,21.8,0.56,85.51,2137.75
2020-09-02,11478.55,11543.1,Mildly Bullish,Neutral,0,Short Strangle,3.67,91.72,-9.2,0.0,False,False,False,close,45.91,0.0,21.8,0.56,-12.91,-322.75
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Iron Condor,-7.44,-185.95,-11.76,0.0,False,False,False,close,28.92,0.0,21.11,-0.26,-101.21,-2530.25
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Iron Butterfly,-5.27,-131.8,-12.5,0.0,False,False,False,close,46.26,0.0,21.11,-0.26,-84.52,-2113.0
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Bull Call Spread,-16.23,-405.85,-24.19,3.67,False,False,False,close,28.92,0.0,21.11,-0.26,-111.06,-2776.5
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Bear Put Spread,6.07,151.7,-9.2,16.92,False,False,False,close,28.92,0.0,21.11,-0.26,-59.71,-1492.75
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Straddle,-6.68,-167.02,0.0,1.72,False,False,False,close,34.7,0.0,21.11,-0.26,-32.52,-813.0
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Strangle,-3.95,-98.82,-3.78,0.0,False,False,False,close,23.13,0.0,21.11,-0.26,25.42,635.5
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Short Straddle,-1.32,-32.98,-9.72,0.0,False,False,False,close,57.83,0.0,21.11,-0.26,84.19,2104.75
2020-09-03,11566.2,11535.7,Neutral,Neutral,1,Short Strangle,-4.05,-101.18,-5.22,0.0,False,False,False,close,46.26,0.0,21.11,-0.26,-16.96,-424.0
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Iron Condor,-8.58,-214.43,-11.37,0.0,False,False,False,close,28.39,0.0,20.5,0.03,-109.79,-2744.75
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Iron Butterfly,-8.74,-218.44,-14.1,0.0,False,False,False,close,45.42,0.0,20.5,0.03,-93.26,-2331.5
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Bull Call Spread,-3.5,-87.38,-10.96,9.11,False,False,False,close,28.39,0.0,20.5,0.03,-114.56,-2864.0
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Bear Put Spread,-4.34,-108.61,-14.38,2.17,False,False,False,close,28.39,0.0,20.5,0.03,-64.05,-1601.25
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Straddle,-0.14,-3.52,-3.34,13.8,False,False,False,close,34.06,0.0,20.5,0.03,-32.66,-816.5
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Strangle,-0.88,-21.96,-2.13,7.7,False,False,False,close,22.71,0.0,20.5,0.03,24.54,613.5
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Short Straddle,-7.86,-196.48,-21.8,0.0,False,False,False,close,56.77,0.0,20.5,0.03,76.33,1908.25
2020-09-04,11354.4,11358.35,Neutral,Bullish,0,Short Strangle,-7.12,-178.04,-15.7,0.0,False,False,False,close,45.42,0.0,20.5,0.03,-24.08,-602.0
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Iron Condor,-2.67,-66.67,-9.9,0.0,False,False,False,close,28.4,0.0,22.15,0.15,-112.46,-2811.5
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Iron Butterfly,-1.48,-36.96,-9.25,0.0,False,False,False,close,45.44,0.0,22.15,0.15,-94.74,-2368.5
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Bull Call Spread,-2.17,-54.24,-22.28,0.0,False,False,False,close,28.4,0.0,22.15,0.15,-116.73,-2918.25
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Bear Put Spread,-7.02,-175.46,-7.0,13.54,False,False,False,close,28.4,0.0,22.15,0.15,-71.07,-1776.75
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Straddle,-25.92,-648.05,-2.0,9.26,False,False,False,close,34.08,0.0,22.15,0.15,-58.58,-1464.5
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Strangle,-19.4,-485.01,-3.25,8.11,False,False,False,close,22.72,0.0,22.15,0.15,5.14,128.5
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Short Straddle,17.92,448.05,-17.26,0.0,False,False,False,close,56.8,0.0,22.15,0.15,94.25,2356.25
2020-09-07,11359.6,11377.0,Neutral,Bearish,0,Short Strangle,11.4,285.01,-16.11,0.0,False,False,False,close,45.44,0.0,22.15,0.15,-12.68,-317.0
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Iron Condor,-8.4,-210.01,-13.6,0.0,False,False,False,close,28.45,0.0,22.01,-0.74,-120.86,-3021.5
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Iron Butterfly,-7.97,-199.2,-14.85,0.0,False,False,False,close,45.51,0.0,22.01,-0.74,-102.71,-2567.75
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Bull Call Spread,-25.19,-629.71,-20.47,8.48,False,False,False,close,28.45,0.0,22.01,-0.74,-141.92,-3548.0
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Bear Put Spread,16.76,418.9,-14.58,13.72,False,False,False,close,28.45,0.0,22.01,-0.74,-54.31,-1357.75
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Straddle,-3.37,-84.34,-0.77,17.66,False,False,False,close,34.14,0.0,22.01,-0.74,-61.95,-1548.75
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Strangle,-3.34,-83.54,-3.95,10.81,False,False,False,close,22.76,0.0,22.01,-0.74,1.8,45.0
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Short Straddle,-4.63,-115.66,-25.66,0.0,False,False,False,close,56.89,0.0,22.01,-0.74,89.62,2240.5
2020-09-08,11378.55,11294.3,Neutral,Neutral,0,Short Strangle,-4.66,-116.46,-18.81,0.0,False,False,False,close,45.51,0.0,22.01,-0.74,-17.34,-433.5
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Iron Condor,-5.33,-133.33,-19.02,0.0,False,False,False,close,28.05,0.0,22.72,0.6,-126.19,-3154.75
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Iron Butterfly,-8.89,-222.13,-27.27,0.0,False,False,False,close,44.87,0.0,22.72,0.6,-111.6,-2790.0
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Bull Call Spread,18.94,473.53,-13.55,19.16,False,False,False,close,28.05,0.0,22.72,0.6,-122.98,-3074.5
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Bear Put Spread,-23.39,-584.73,-18.91,4.3,False,False,False,close,28.05,0.0,22.72,0.6,-77.7,-1942.5
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Straddle,-7.54,-188.6,-4.94,23.53,False,False,False,close,33.66,0.0,22.72,0.6,-69.49,-1737.25
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Strangle,-8.43,-210.73,-3.47,4.27,False,False,False,close,22.44,0.0,22.72,0.6,-6.63,-165.75
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Short Straddle,-0.46,-11.4,-31.53,0.0,False,False,False,close,56.09,0.0,22.72,0.6,89.16,2229.0
2020-09-09,11218.6,11285.75,Neutral,Neutral,0,Short Strangle,0.43,10.73,-12.27,0.0,False,False,False,close,44.87,0.0,22.72,0.6,-16.91,-422.75
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Iron Condor,-28.41,-710.21,-30.2,0.0,True,False,False,sl,28.41,0.0,22.23,0.8,-154.6,-3865.0
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Iron Butterfly,-45.45,-1136.33,-49.93,0.0,True,False,False,sl,45.45,0.0,22.23,0.8,-157.05,-3926.25
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Bull Call Spread,32.89,822.25,-16.22,35.09,False,False,False,close,28.41,0.0,22.23,0.8,-90.09,-2252.25
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Bear Put Spread,-23.12,-577.95,-23.36,7.39,False,False,False,close,28.41,0.0,22.23,0.8,-100.82,-2520.5
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Straddle,36.54,913.62,-3.4,44.84,False,False,False,close,34.09,0.0,22.23,0.8,-32.95,-823.75
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Strangle,0.64,16.06,-3.53,2.91,False,False,False,close,22.73,0.0,22.23,0.8,-5.99,-149.75
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Short Straddle,-44.54,-1113.62,-52.84,0.0,False,False,False,close,56.82,0.0,22.23,0.8,44.62,1115.5
2020-09-10,11363.3,11454.35,Mildly Bearish,Bearish,1,Short Strangle,-8.64,-216.06,-10.91,0.0,False,False,False,close,45.45,0.0,22.23,0.8,-25.55,-638.75
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Iron Condor,-5.08,-126.92,-8.99,0.0,False,False,False,close,28.62,0.0,21.26,0.06,-159.68,-3992.0
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Iron Butterfly,-4.61,-115.35,-9.97,0.0,False,False,False,close,45.79,0.0,21.26,0.06,-161.66,-4041.5
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Bull Call Spread,-4.15,-103.72,-7.64,1.89,False,False,False,close,28.62,0.0,21.26,0.06,-94.24,-2356.0
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Bear Put Spread,-4.31,-107.85,-8.91,0.0,False,False,False,close,28.62,0.0,21.26,0.06,-105.13,-2628.25
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Straddle,-24.72,-617.97,-4.04,0.2,False,False,False,close,34.34,0.0,21.26,0.06,-57.67,-1441.75
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Strangle,-21.33,-533.32,-3.31,0.0,False,False,False,close,22.9,0.0,21.26,0.06,-27.32,-683.0
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Short Straddle,16.72,417.97,-8.2,0.0,False,False,False,close,57.24,0.0,21.26,0.06,61.34,1533.5
2020-09-11,11447.8,11454.85,Mildly Bullish,Strong Bullish,0,Short Strangle,13.33,333.32,-6.23,0.0,False,False,False,close,45.79,0.0,21.26,0.06,-12.22,-305.5
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Iron Condor,-10.25,-256.13,-16.57,0.0,False,False,False,close,28.85,0.0,20.71,-1.02,-169.93,-4248.25
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Iron Butterfly,-10.18,-254.46,-18.66,0.0,False,False,False,close,46.16,0.0,20.71,-1.02,-171.84,-4296.0
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Bull Call Spread,-28.85,-721.26,-29.31,0.88,True,False,False,sl,28.85,0.0,20.71,-1.02,-123.09,-3077.25
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Bear Put Spread,19.22,480.53,-8.18,23.4,False,False,False,close,28.85,0.0,20.71,-1.02,-85.91,-2147.75
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Straddle,7.5,187.58,-2.91,40.23,False,False,False,close,34.62,0.0,20.71,-1.02,-50.17,-1254.25
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Strangle,5.32,133.11,-4.09,29.57,False,False,False,close,23.08,0.0,20.71,-1.02,-22.0,-550.0
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Short Straddle,-15.5,-387.58,-48.23,0.0,False,False,False,close,57.7,0.0,20.71,-1.02,45.84,1146.0
2020-09-14,11540.15,11422.1,Neutral,Neutral,0,Short Strangle,-13.32,-333.11,-37.57,0.0,False,False,False,close,46.16,0.0,20.71,-1.02,-25.54,-638.5
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Iron Condor,1.89,47.37,-9.51,0.0,False,False,False,close,28.72,0.0,21.19,0.39,-168.04,-4201.0
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Iron Butterfly,4.52,113.06,-11.07,0.0,False,False,False,close,45.95,0.0,21.19,0.39,-167.32,-4183.0
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Bull Call Spread,4.02,100.49,-13.31,6.66,False,False,False,close,28.72,0.0,21.19,0.39,-119.07,-2976.75
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Bear Put Spread,-14.65,-366.18,-12.92,5.12,False,False,False,close,28.72,0.0,21.19,0.39,-100.56,-2514.0
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Straddle,-31.64,-790.96,-0.47,1.8,False,False,False,close,34.46,0.0,21.19,0.39,-81.81,-2045.25
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Strangle,-19.12,-477.9,-3.54,0.48,False,False,False,close,22.97,0.0,21.19,0.39,-41.12,-1028.0
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Short Straddle,23.64,590.96,-9.8,0.0,False,False,False,close,57.44,0.0,21.19,0.39,69.48,1737.0
2020-09-15,11487.2,11532.15,Mildly Bearish,Bearish,0,Short Strangle,11.12,277.9,-8.48,0.0,False,False,False,close,45.95,0.0,21.19,0.39,-14.42,-360.5
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Iron Condor,3.11,77.67,-14.04,0.0,False,False,False,close,28.85,0.0,20.6,0.53,-164.93,-4123.25
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Iron Butterfly,6.68,167.02,-20.39,0.0,False,False,False,close,46.15,0.0,20.6,0.53,-160.64,-4016.0
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Bull Call Spread,14.18,354.4,-9.17,20.71,False,False,False,close,28.85,0.0,20.6,0.53,-104.89,-2622.25
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Bear Put Spread,-25.75,-643.75,-22.36,1.2,False,False,False,close,28.85,0.0,20.6,0.53,-126.31,-3157.75
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Straddle,-24.4,-610.12,-1.9,11.16,False,False,False,close,34.62,0.0,20.6,0.53,-106.21,-2655.25
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Strangle,-9.72,-243.1,-2.97,0.0,False,False,False,close,23.08,0.0,20.6,0.53,-50.84,-1271.0
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Short Straddle,16.4,410.12,-19.16,0.0,False,False,False,close,57.69,0.0,20.6,0.53,85.88,2147.0
2020-09-16,11538.45,11600.05,Neutral,Bullish,0,Short Strangle,1.72,43.1,-6.78,0.0,False,False,False,close,46.15,0.0,20.6,0.53,-12.7,-317.5
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Iron Condor,-10.68,-267.02,-13.61,0.0,False,False,False,close,28.85,0.0,19.66,-0.17,-175.61,-4390.25
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Iron Butterfly,-12.48,-312.05,-17.82,0.0,False,False,False,close,46.16,0.0,19.66,-0.17,-173.12,-4328.0
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Bull Call Spread,-10.35,-258.85,-16.52,15.87,False,False,False,close,28.85,0.0,19.66,-0.17,-115.24,-2881.0
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Bear Put Spread,4.16,103.88,-19.29,12.72,False,False,False,close,28.85,0.0,19.66,-0.17,-122.15,-3053.75
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Straddle,1.07,26.8,0.0,7.03,False,False,False,close,34.62,0.0,19.66,-0.17,-105.14,-2628.5
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Strangle,-3.41,-85.25,-3.94,0.0,False,False,False,close,23.08,0.0,19.66,-0.17,-54.25,-1356.25
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Short Straddle,-9.07,-226.8,-15.03,0.0,False,False,False,close,57.7,0.0,19.66,-0.17,76.81,1920.25
2020-09-17,11539.4,11519.25,Neutral,Neutral,1,Short Strangle,-4.59,-114.75,-5.21,0.0,False,False,False,close,46.16,0.0,19.66,-0.17,-17.29,-432.25
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Iron Condor,-6.12,-152.99,-10.08,0.0,False,False,False,close,28.96,0.0,20.1,-0.59,-181.73,-4543.25
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Iron Butterfly,-4.99,-124.82,-9.74,0.0,False,False,False,close,46.34,0.0,20.1,-0.59,-178.11,-4452.75
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Bull Call Spread,-14.82,-370.5,-22.08,0.0,False,False,False,close,28.96,0.0,20.1,-0.59,-130.06,-3251.5
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Bear Put Spread,5.69,142.33,-4.0,13.74,False,False,False,close,28.96,0.0,20.1,-0.59,-116.46,-2911.5
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Straddle,-11.95,-298.69,-4.0,20.73,False,False,False,close,34.75,0.0,20.1,-0.59,-117.09,-2927.25
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Strangle,-8.94,-223.51,-4.0,18.99,False,False,False,close,23.17,0.0,20.1,-0.59,-63.19,-1579.75
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Short Straddle,3.95,98.69,-28.73,0.0,False,False,False,close,57.92,0.0,20.1,-0.59,80.76,2019.0
2020-09-18,11584.1,11515.95,Neutral,Neutral,0,Short Strangle,0.94,23.51,-26.99,0.0,False,False,False,close,46.34,0.0,20.1,-0.59,-16.35,-408.75
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Iron Condor,-28.76,-718.99,-31.86,0.0,True,False,False,sl,28.76,0.0,20.05,-2.45,-210.49,-5262.25
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Iron Butterfly,-41.62,-1040.55,-40.97,0.0,False,False,False,close,46.02,0.0,20.05,-2.45,-219.73,-5493.25
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Bull Call Spread,-28.76,-718.99,-43.24,2.01,True,False,False,sl,28.76,0.0,20.05,-2.45,-158.82,-3970.5
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Bear Put Spread,45.35,1133.7,-8.93,44.35,False,False,False,close,28.76,0.0,20.05,-2.45,-71.11,-1777.75
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Straddle,118.43,2960.69,-0.79,120.74,False,False,False,close,34.51,0.0,20.05,-2.45,1.34,33.5
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Strangle,84.81,2120.14,-2.91,87.76,False,False,False,close,23.01,0.0,20.05,-2.45,21.62,540.5
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Short Straddle,-57.52,-1437.97,-128.74,0.0,True,False,False,sl,57.52,0.0,20.05,-2.45,23.24,581.0
2020-09-21,11503.8,11221.65,Neutral,Neutral,0,Short Strangle,-46.02,-1150.38,-95.76,0.0,True,False,False,sl,46.02,0.0,20.05,-2.45,-62.37,-1559.25
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Iron Condor,-28.25,-706.36,-28.59,0.0,True,False,False,sl,28.25,0.0,22.19,-1.12,-238.74,-5968.5
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Iron Butterfly,-10.64,-266.05,-36.16,0.0,False,False,False,close,45.21,0.0,22.19,-1.12,-230.37,-5759.25
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Bull Call Spread,-28.25,-706.36,-38.8,0.0,True,False,False,sl,28.25,0.0,22.19,-1.12,-187.07,-4676.75
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Bear Put Spread,27.17,679.35,-4.0,38.36,False,False,False,close,28.25,0.0,22.19,-1.12,-43.94,-1098.5
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Straddle,1.37,34.24,-4.0,81.23,False,False,False,close,33.91,0.0,22.19,-1.12,2.71,67.75
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Strangle,-1.27,-31.81,-4.0,53.08,False,False,False,close,22.6,0.0,22.19,-1.12,20.35,508.75
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Short Straddle,-56.51,-1412.72,-89.23,0.0,True,False,False,sl,56.51,0.0,22.19,-1.12,-33.27,-831.75
2020-09-22,11301.75,11175.5,Neutral,Bearish,0,Short Strangle,-45.21,-1130.17,-61.08,0.0,True,False,False,sl,45.21,0.0,22.19,-1.12,-107.58,-2689.5
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Iron Condor,-28.15,-703.67,-52.48,0.0,True,False,False,sl,28.15,0.0,21.41,-1.09,-266.89,-6672.25
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Iron Butterfly,-45.03,-1125.88,-73.87,0.0,True,False,False,sl,45.03,0.0,21.41,-1.09,-275.4,-6885.0
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Bull Call Spread,-28.15,-703.67,-42.13,0.0,True,False,False,sl,28.15,0.0,21.41,-1.09,-215.22,-5380.5
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Bear Put Spread,39.58,989.55,-4.0,55.52,False,False,False,close,28.15,0.0,21.41,-1.09,-4.36,-109.0
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Straddle,16.02,400.41,-4.0,121.6,False,False,False,close,33.78,0.0,21.41,-1.09,18.73,468.25
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Strangle,-1.55,-38.72,-4.0,55.73,False,False,False,close,22.52,0.0,21.41,-1.09,18.8,470.0
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Short Straddle,-56.29,-1407.34,-129.6,0.0,True,False,False,sl,56.29,0.0,21.41,-1.09,-89.56,-2239.0
2020-09-23,11258.75,11135.9,Neutral,Neutral,0,Short Strangle,-45.03,-1125.88,-63.73,0.0,True,False,False,sl,45.03,0.0,21.41,-1.09,-152.61,-3815.25
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Iron Condor,-27.53,-688.19,-70.24,0.0,True,False,False,sl,27.53,0.0,20.99,-1.72,-294.42,-7360.5
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Iron Butterfly,-44.04,-1101.1,-107.3,0.0,True,False,False,sl,44.04,0.0,20.99,-1.72,-319.44,-7986.0
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Bull Call Spread,-27.53,-688.19,-38.4,0.0,True,False,False,sl,27.53,0.0,20.99,-1.72,-242.75,-6068.75
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Bear Put Spread,60.26,1506.62,-5.02,67.47,False,False,False,close,27.53,0.0,20.99,-1.72,55.9,1397.5
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Straddle,107.05,2676.15,-3.59,135.67,False,False,False,close,33.03,0.0,20.99,-1.72,125.78,3144.5
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Strangle,26.41,660.16,-4.0,36.37,False,False,False,close,22.02,0.0,20.99,-1.72,45.21,1130.25
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Short Straddle,-55.05,-1376.38,-143.67,0.0,True,False,False,sl,55.05,0.0,20.99,-1.72,-144.61,-3615.25
2020-09-24,11011.0,10821.35,Neutral,Neutral,1,Short Strangle,-44.04,-1101.1,-44.37,0.0,True,False,False,sl,44.04,0.0,20.99,-1.72,-196.65,-4916.25
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Iron Condor,-7.49,-187.29,-14.01,0.0,False,False,False,close,27.28,0.0,23.51,1.15,-301.91,-7547.75
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Iron Butterfly,-10.6,-264.94,-18.49,0.0,False,False,False,close,43.64,0.0,23.51,1.15,-330.04,-8251.0
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Bull Call Spread,12.14,303.38,-10.8,15.02,False,False,False,close,27.28,0.0,23.51,1.15,-230.61,-5765.25
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Bear Put Spread,-17.03,-425.72,-18.54,1.99,False,False,False,close,27.28,0.0,23.51,1.15,38.87,971.75
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Straddle,-18.31,-457.68,-3.98,37.07,False,False,False,close,32.73,0.0,23.51,1.15,107.47,2686.75
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Strangle,-20.9,-522.62,-2.63,26.58,False,False,False,close,21.82,0.0,23.51,1.15,24.31,607.75
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Short Straddle,10.31,257.68,-45.07,0.0,False,False,False,close,54.55,0.0,23.51,1.15,-134.3,-3357.5
2020-09-25,10910.4,11035.8,Mildly Bullish,Bullish,0,Short Strangle,12.9,322.62,-34.58,0.0,False,False,False,close,43.64,0.0,23.51,1.15,-183.75,-4593.75
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Iron Condor,-6.32,-158.04,-13.0,0.0,False,False,False,close,27.85,0.0,20.68,0.88,-308.23,-7705.75
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Iron Butterfly,-8.8,-219.94,-17.1,0.0,False,False,False,close,44.56,0.0,20.68,0.88,-338.84,-8471.0
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Bull Call Spread,15.39,384.68,-11.59,14.79,False,False,False,close,27.85,0.0,20.68,0.88,-215.22,-5380.5
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Bear Put Spread,-20.91,-522.79,-18.68,3.09,False,False,False,close,27.85,0.0,20.68,0.88,17.96,449.0
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Straddle,-12.62,-315.6,-0.71,13.5,False,False,False,close,33.42,0.0,20.68,0.88,94.85,2371.25
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Strangle,-13.42,-335.55,-0.71,4.4,False,False,False,close,22.28,0.0,20.68,0.88,10.89,272.25
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Short Straddle,4.62,115.6,-21.5,0.0,False,False,False,close,55.7,0.0,20.68,0.88,-129.68,-3242.0
2020-09-28,11140.85,11238.35,Bullish,Bullish,0,Short Strangle,5.42,135.55,-12.4,0.0,False,False,False,close,44.56,0.0,20.68,0.88,-178.33,-4458.25
